Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Rented Bike Count
3778,7/9/2018,1,21.6,77,2.6,1777,17.3,,0.0,0.0,Auttumn,No Holiday,Yes,1908084,350
3779,11/7/2018,4,24.5,97,1.0,317,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,1060178,67
3780,29/01/2018,12,-7.3,23,3.8,1903,-24.9,1.17,0.0,0.0,Winter,No Holiday,Yes,1892481,182
3781,9/4/2018,20,11.7,34,0.9,1393,-3.6,0.0,,0.0,Sproing,No Holiday,Yes,7162078,1308
3782,1/7/2018,19,21.3,1,1.4,446,6.6,1.82,0.0,1.1,Autmn,No Holiday,No,1652956,206
3783,3/4/2018,16,19.7,58,3.7,1302,11.1,0.78,0.0,0.0,Sprng,No Holiday,Yes,6594136,1190
3784,1/7/2018,2,22.7,87,0.5,1187,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,3512625,551
3785,5/1/2018,4,-5.1,55,1.7,1266,-12.7,0.0,0.0,0.0,Wintr,No Holiday,Yes,504651,41
3786,2/11/2018,5,4.8,75,0.7,1471,0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,1127181,164
3787,4/1/2018,7,-8.1,51,0.5,1987,-16.4,0.0,0.0,0.0,Winteer,No Holiday,Yes,1968394,294
3788,2/8/2018,10,34.4,46,,1880,21.1,1.94,0.0,0.0,Summr,No Holiday,Yes,3240518,572
3789,18/01/2018,0,2.7,73,1.0,290,-1.6,0.0,0.0,0.0,Wintr,No Holiday,Yes,1308340,222
3790,15/04/2018,17,11.8,60,2.9,1457,4.2,0.6,0.0,0.0,Sprng,No Holiday,Yes,483523,28
3791,11/9/2018,-8,12.2,59,1.7,1414,4.4,0.51,0.2,0.1,Wonter,Holiday,Yes,318370,0
3792,10/9/2018,-5,12.8,58,1.8,1441,3.5,0.55,,0.1,Spriing,No Holiday,No,3443268,531
3793,5/8/2018,7,27.5,86,1.8,485,24.9,0.03,0.4,0.0,Sumer,No Holiday,Yes,1725050,215
3794,28/10/2018,22,6.7,76,0.6,2000,2.7,,0.0,0.0,Autmn,No Holiday,Yes,3250803,612
3795,6/12/2017,5,-3.6,76,0.0,1934,-7.2,0.0,0.0,0.4,Wintr,No Holiday,Yes,1436672,98
3796,23/01/2018,9,-13.3,36,3.5,2000,-25.2,0.19,,1.0,Wonter,No Holiday,Yes,1406260,229
3797,27/02/2018,-4,12.9,57,,1393,3.9,0.51,0.3,0.1,Autum,Holiday,Yes,4157344,658
3798,30/10/2018,-2,13.1,57,1.7,1432,4.1,0.53,0.1,0.0,Autumn,No Holiday,No,6187432,1196
3799,21/10/2018,12,18.4,28,1.9,1690,-0.4,2.33,0.0,0.0,Autumn,No Holiday,Yes,7832295,1387
3800,15/08/2018,19,28.7,76,0.7,2000,24.0,0.11,0.9,0.0,Summmer,Holiday,Yes,6735333,1313
3801,21/11/2018,14,6.7,47,2.4,2000,-3.8,0.42,0.0,0.0,Autumn,No Holiday,Yes,2976807,481
3802,5/11/2018,8,7.2,80,0.8,515,3.9,0.13,0.0,0.0,Auttumn,No Holiday,Yes,10878568,2003
3803,28/04/2018,13,21.2,31,2.8,1295,3.3,3.25,0.0,0.0,Spring,No Holiday,Yes,7825407,1512
3804,24/04/2018,0,9.8,86,1.3,2000,7.5,0.0,0.0,0.0,Sprng,No Holiday,Yes,1341271,234
3805,15/02/2018,22,-1.9,30,0.8,2000,-17.2,0.0,0.0,0.0,Wonter,Holiday,Yes,1360248,164
3806,11/4/2018,2,12.7,80,3.9,885,9.3,0.0,0.0,0.0,Sprng,No Holiday,No,396788,0
3807,13/06/2018,17,25.6,57,3.3,919,16.4,0.87,0.0,0.0,Summmer,No Holiday,Yes,14064218,2769
3808,19/01/2018,1,0.0,43,1.7,1250,-11.1,0.0,0.0,0.0,Wonter,No Holiday,Yes,1984115,221
3809,1/11/2018,14,14.9,31,2.5,1872,-2.1,2.06,0.0,0.0,Autmn,No Holiday,Yes,5982086,1063
3810,7/3/2018,1,2.8,46,2.0,1709,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1794092,201
3811,7/12/2017,14,4.4,36,2.7,1975,-9.4,,0.0,0.0,Winteer,No Holiday,Yes,2342276,404
3812,15/01/2018,4,4.9,73,1.8,881,0.4,0.0,0.0,0.0,Wonter,No Holiday,Yes,1134972,33
3813,16/10/2018,4,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,1250309,136
3814,12/12/2017,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Wonter,No Holiday,Yes,835625,35
3815,17/01/2018,8,2.6,70,0.6,296,-2.3,,0.0,0.0,Winter,No Holiday,Yes,3884633,601
3816,7/4/2018,-6,12.3,58,1.7,1452,3.2,,0.1,0.1,Winter,Holiday,No,4089961,791
3817,12/7/2018,1,26.6,80,0.0,1485,22.8,0.0,0.0,0.0,Summmer,No Holiday,Yes,4384327,805
3818,13/01/2018,13,-2.5,62,1.4,1087,-8.7,0.66,0.0,0.0,Winter,No Holiday,Yes,1856208,214
3819,17/12/2017,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,Wintr,No Holiday,Yes,1703655,171
3820,16/07/2018,9,28.0,64,1.0,1682,20.5,1.35,0.0,0.0,Summer,No Holiday,Yes,5529038,999
3821,10/10/2018,12,,43,3.4,1980,1.3,1.65,0.0,0.0,Autumn,No Holiday,Yes,5962420,1114
3822,20/09/2018,11,18.8,95,1.5,597,17.9,0.46,0.0,0.0,Autmn,No Holiday,Yes,1171846,127
3823,12/9/2018,1,19.6,56,1.2,2000,10.5,0.0,0.0,0.0,Auttumn,No Holiday,Yes,4088201,703
3824,22/02/2018,18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,Wintr,No Holiday,Yes,4196747,707
3825,26/11/2018,-3,12.8,59,1.7,1397,4.1,0.62,0.2,0.1,Sumer,No Holiday,Yes,1117822,117
3826,10/2/2018,16,0.3,17,4.9,2000,-21.9,0.87,0.0,0.0,Winter,No Holiday,Yes,1944282,314
3827,8/5/2018,5,15.0,64,1.6,2000,8.2,,0.0,0.0,Sprng,No Holiday,Yes,1310771,206
3828,18/12/2017,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,Winteer,No Holiday,Yes,805271,46
3829,23/02/2018,17,,68,4.2,352,2.3,0.27,0.0,0.0,Wonter,No Holiday,Yes,2812557,474
3830,6/1/2018,14,1.8,29,2.0,1693,-14.3,1.14,0.0,0.0,Winteer,No Holiday,Yes,2322938,369
3831,22/05/2018,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,Spring,Holiday,Yes,3843692,714
3832,4/6/2018,20,23.4,43,1.1,2000,10.0,0.01,0.0,0.0,Summer,No Holiday,Yes,13098680,2552
3833,5/3/2018,14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,Sprng,No Holiday,Yes,3145961,540
3834,22/05/2018,3,15.5,0,0.7,1420,10.4,0.0,0.0,0.0,Spriing,Holiday,Yes,2872372,424
3835,18/10/2018,17,16.9,44,1.6,2000,4.5,0.44,0.0,0.0,Autmn,No Holiday,Yes,9834179,1831
3836,21/03/2018,23,1.5,86,1.2,1495,-0.5,0.0,0.0,0.0,Sprng,No Holiday,Yes,1396373,219
3837,5/9/2018,4,19.9,81,,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,1579324,217
3838,21/09/2018,1,19.0,78,1.6,2000,15.0,0.0,0.0,0.0,Autum,No Holiday,Yes,3785902,649
3839,20/03/2018,18,4.1,43,3.5,2000,-7.3,,0.0,0.0,Sprng,No Holiday,Yes,6175521,1093
3840,26/02/2018,8,-2.9,63,0.7,1386,-8.9,0.11,,0.0,Winteer,No Holiday,Yes,4649703,816
3841,8/1/2018,7,0.7,44,0.8,1357,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2570470,365
3842,15/12/2017,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winteer,No Holiday,Yes,2761508,365
3843,27/02/2018,22,5.4,49,1.1,687,-4.4,0.0,0.0,0.0,Wonter,No Holiday,Yes,2554548,444
3844,10/5/2018,19,15.5,74,3.6,675,10.8,0.35,0.0,0.0,Spring,No Holiday,No,183865,0
3845,27/07/2018,-6,12.6,59,1.8,1415,4.0,0.54,0.3,0.1,Summmer,Holiday,No,2718059,370
3846,18/07/2018,21,28.0,69,1.8,1140,21.7,0.0,0.0,0.0,Summr,No Holiday,Yes,11704378,2285
3847,7/7/2018,12,26.4,47,1.7,2000,14.1,3.26,0.0,0.0,Summmer,No Holiday,Yes,7699997,1381
3848,28/04/2018,16,20.4,25,4.7,1990,-0.3,2.45,0.0,0.0,Spring,No Holiday,Yes,10443340,1980
3849,20/07/2018,21,29.8,59,1.4,2000,20.9,,0.0,0.0,Summer,No Holiday,Yes,10201212,1855
3850,20/05/2018,2,,43,0.9,2000,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2525757,467
3851,3/8/2018,18,34.4,53,3.3,1650,23.4,0.8,0.0,0.0,Sumer,No Holiday,Yes,10346762,2028
3852,3/6/2018,-4,13.2,60,1.7,1504,3.0,0.53,0.2,0.1,Summr,No Holiday,Yes,2284121,391
3853,15/08/2018,22,28.6,67,1.0,2000,21.8,0.0,0.0,0.0,Summer,Holiday,Yes,7900139,1405
3854,22/07/2018,19,34.5,47,2.8,1762,21.5,0.42,0.0,0.0,Summr,No Holiday,Yes,7617986,1468
3855,22/10/2018,13,19.4,35,1.2,678,3.5,1.73,0.0,0.0,Autmn,No Holiday,Yes,5723002,1082
3856,31/07/2018,18,36.2,45,2.0,2000,22.3,0.65,0.0,0.0,Summer,No Holiday,Yes,11841293,2248
3857,23/06/2018,-9,11.8,57,1.7,1394,2.9,0.55,0.2,0.1,Auttumn,No Holiday,No,1317401,205
3858,12/8/2018,21,28.9,83,0.3,1449,25.7,0.0,0.0,0.0,Summmer,No Holiday,Yes,7539967,1338
3859,22/04/2018,8,16.3,40,0.8,1982,2.6,,0.0,0.0,Sprng,No Holiday,Yes,2319543,415
3860,15/09/2018,1,21.8,79,1.4,2000,17.9,0.0,,0.0,Autmn,No Holiday,Yes,4765352,904
3861,17/06/2018,13,25.7,52,1.1,639,15.0,1.81,0.0,0.0,Summmer,No Holiday,Yes,8618218,1601
3862,30/05/2018,4,18.3,84,0.9,409,15.5,0.0,0.0,0.0,Spriing,No Holiday,Yes,994262,154
3863,15/08/2018,21,28.6,69,1.3,2000,22.3,0.0,0.0,0.0,Summr,Holiday,Yes,7852983,1524
3864,5/11/2018,-3,11.7,57,1.8,1411,4.4,0.55,0.1,0.1,Autumn,Holiday,Yes,3500876,567
3865,13/07/2018,3,24.9,86,2.0,1079,22.3,0.0,0.0,0.0,Summmer,No Holiday,Yes,2633396,407
3866,23/09/2018,20,20.2,48,3.3,2000,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes,7075906,1306
3867,1/8/2018,21,33.3,64,3.0,1680,25.5,0.0,0.0,0.0,Summmer,No Holiday,Yes,7837907,1469
3868,7/5/2018,22,18.6,69,1.7,1047,12.7,0.0,0.0,0.0,Sprng,No Holiday,Yes,7581995,1400
3869,8/10/2018,11,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,Auttumn,No Holiday,Yes,5906538,1137
3870,10/3/2018,-4,12.1,58,,1442,4.5,0.6,0.2,0.1,Sumer,Holiday,Yes,303406,0
3871,21/04/2018,-9,,57,1.8,1435,4.7,0.57,0.2,0.1,Autmn,Holiday,No,11248786,2194
3872,2/4/2018,16,23.0,47,4.1,1417,11.0,2.0,0.0,0.0,Spriing,No Holiday,Yes,7010817,1266
3873,3/5/2018,18,38.8,2,4.0,2500,-27.2,1.42,2.0,0.3,Winteer,No Holiday,No,5036460,834
3874,29/04/2018,11,19.6,28,2.0,1695,0.5,2.79,0.0,0.0,Sproing,No Holiday,Yes,5619397,1074
3875,14/03/2018,-9,13.1,57,1.7,1458,3.5,0.52,0.2,0.1,Wintr,Holiday,Yes,1590004,275
3876,28/02/2018,23,1.8,96,1.2,745,1.2,0.0,0.0,0.0,Winteer,No Holiday,Yes,985965,14
3877,31/07/2018,14,36.4,35,1.3,1967,18.4,,0.0,0.0,Summr,No Holiday,Yes,3190328,585
3878,26/01/2018,15,-11.4,27,3.3,1805,-26.7,0.0,0.0,0.4,Winteer,No Holiday,Yes,1415919,121
3879,14/09/2018,0,22.1,74,1.1,1962,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,5352373,950
3880,7/7/2018,7,19.6,57,1.6,2000,10.8,0.42,0.0,0.0,Sumer,No Holiday,Yes,3433516,570
3881,14/06/2018,6,19.5,95,1.4,179,18.6,0.0,1.5,0.0,Summr,No Holiday,Yes,1274660,95
3882,15/11/2018,14,15.1,33,1.5,1045,-1.0,1.31,0.0,0.0,Auttumn,No Holiday,Yes,5632708,935
3883,25/06/2018,-4,13.0,58,1.8,1407,4.5,0.51,,0.1,Summer,No Holiday,No,8135658,1453
3884,12/4/2018,5,7.1,57,0.8,1746,-0.8,0.0,0.0,0.0,Sprng,No Holiday,Yes,1431809,170
3885,15/12/2017,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,Winteer,No Holiday,Yes,1923357,321
3886,6/8/2018,7,28.5,82,0.8,914,25.1,0.09,0.0,0.0,Summmer,No Holiday,Yes,5014555,808
3887,2/2/2018,-8,12.5,58,1.8,1373,4.5,,0.2,0.1,Winter,No Holiday,No,1188600,43
3888,28/05/2018,19,24.4,44,2.8,1979,11.3,0.45,0.0,0.0,Sprng,No Holiday,Yes,13420222,2650
3889,4/9/2018,16,27.1,47,4.3,2000,14.8,1.82,0.0,0.0,Autmn,No Holiday,Yes,7730688,1501
3890,22/03/2018,9,2.5,67,1.3,1472,-3.0,1.11,0.0,0.0,Sproing,No Holiday,Yes,4208304,646
3891,11/11/2018,18,,55,2.0,1333,0.3,,0.0,0.0,Autum,No Holiday,Yes,4226493,738
3892,10/7/2018,22,25.0,86,,796,22.4,0.0,0.0,0.0,Summr,No Holiday,Yes,5650174,932
3893,20/09/2018,2,19.9,64,1.5,1755,12.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,3278434,560
3894,11/4/2018,-4,11.5,58,1.7,1377,3.3,,0.2,0.1,Spriing,No Holiday,Yes,6332869,1202
3895,28/07/2018,-3,12.7,59,1.8,1431,4.0,0.54,0.2,0.1,Autmn,Holiday,Yes,1741065,218
3896,14/03/2018,14,21.1,42,4.3,2000,7.6,,,0.0,Spring,No Holiday,Yes,5227796,891
3897,2/12/2017,1,-2.2,86,0.6,990,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2403533,316
3898,28/04/2018,10,17.4,46,1.8,734,5.6,2.27,0.0,0.0,Spriing,No Holiday,Yes,4617667,865
3899,23/04/2018,15,9.5,96,2.2,350,8.8,0.31,1.5,0.0,Sproing,No Holiday,Yes,989881,19
3900,26/05/2018,6,14.2,72,0.6,947,9.2,0.04,0.0,0.0,Sprng,No Holiday,Yes,2216958,294
3901,7/7/2018,0,21.5,56,1.8,2000,12.3,0.0,0.0,0.0,Summmer,No Holiday,Yes,6105950,1199
3902,21/10/2018,6,7.6,75,0.6,1181,3.4,0.0,0.0,0.0,Auttumn,No Holiday,Yes,1465289,156
3903,14/10/2018,8,7.5,72,1.1,697,2.7,0.34,0.0,0.0,Autmn,No Holiday,Yes,3648575,553
3904,4/10/2018,6,13.2,73,,1900,8.4,0.0,0.0,0.0,Autmn,No Holiday,No,764100,0
3905,18/02/2018,18,2.8,25,3.0,2000,-15.3,0.22,0.0,0.0,Wintr,No Holiday,Yes,2358559,302
3906,31/05/2018,8,16.9,65,1.6,896,10.2,1.21,0.0,0.0,Sproing,No Holiday,Yes,11630782,2258
3907,5/4/2018,7,7.1,94,2.2,572,6.1,0.0,1.5,0.0,Sprng,No Holiday,Yes,466933,36
3908,12/6/2018,5,17.2,87,0.6,2000,15.0,0.0,0.0,0.0,Summmer,No Holiday,Yes,2260214,283
3909,12/7/2018,2,26.3,84,0.3,1361,23.3,0.0,,0.0,Summmer,No Holiday,Yes,2948441,486
3910,23/06/2018,23,22.5,77,2.7,396,18.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7144702,1377
3911,2/11/2018,15,18.6,31,1.4,1575,1.1,1.63,0.0,0.0,Autum,No Holiday,Yes,7164895,1309
3912,3/4/2018,1,17.1,72,1.7,1353,12.0,0.0,0.0,0.0,Sproing,No Holiday,Yes,2179591,404
3913,31/05/2018,-5,14.2,58,1.7,1436,3.3,0.59,0.2,0.1,Spriing,No Holiday,No,817258,138
3914,25/11/2018,11,6.0,66,0.9,573,0.1,1.37,0.0,2.3,Autum,No Holiday,Yes,3113489,551
3915,20/11/2018,1,2.9,43,1.0,1750,-8.4,0.0,0.0,0.0,Auttumn,No Holiday,Yes,3025221,423
3916,12/2/2018,19,-4.9,52,2.0,2000,-13.2,0.0,,0.0,Wonter,No Holiday,Yes,2112291,332
3917,25/03/2018,12,12.7,45,1.3,321,1.0,,0.0,0.0,Sproing,No Holiday,Yes,3916349,614
3918,28/11/2018,22,3.2,34,1.3,1787,-11.1,0.0,0.0,0.0,Auttumn,No Holiday,Yes,5076623,826
3919,1/4/2018,-10,13.1,59,1.7,1423,3.6,0.55,0.2,0.1,Wonter,Holiday,Yes,2812221,432
3920,26/09/2018,-4,13.4,57,1.8,1430,4.6,0.56,0.2,0.1,Wintr,Holiday,Yes,2132199,339
3921,7/3/2018,14,9.8,38,0.9,1908,-3.8,0.93,0.0,0.0,Spring,No Holiday,Yes,3159671,520
3922,5/11/2018,16,16.8,46,1.8,1041,5.0,0.72,0.0,0.0,Autmn,No Holiday,Yes,6840833,1330
3923,15/12/2017,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,Winteer,No Holiday,Yes,1865187,308
3924,21/10/2018,23,11.8,56,0.0,1655,3.2,0.0,0.0,0.0,Autum,No Holiday,Yes,4296137,764
3925,14/09/2018,-6,11.9,59,1.8,1461,4.2,0.56,0.1,0.1,Winteer,Holiday,Yes,8778399,1575
3926,21/10/2018,-3,12.3,58,1.8,1481,5.1,0.62,0.3,0.1,Autum,Holiday,No,2930913,470
3927,13/01/2018,22,-4.3,81,,435,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1278006,167
3928,11/9/2018,4,17.7,52,,2000,7.7,0.0,0.0,0.0,Autum,No Holiday,Yes,1997707,201
3929,8/12/2017,23,-3.5,43,0.9,2000,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1653026,251
3930,17/06/2018,4,19.4,82,0.9,531,16.2,0.0,0.0,0.0,Summmer,No Holiday,Yes,2227321,357
3931,21/06/2018,22,22.8,67,2.1,1042,16.3,0.0,0.0,0.0,Summmer,No Holiday,Yes,11667356,2149
3932,12/12/2017,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Wonter,No Holiday,Yes,1778299,234
3933,22/08/2018,18,35.4,40,1.0,2000,19.7,0.34,0.0,0.0,Summr,No Holiday,Yes,13289402,2488
3934,3/12/2017,0,4.0,58,1.4,1296,-3.5,0.0,0.0,0.0,Winteer,No Holiday,Yes,2482795,323
3935,22/05/2018,-1,12.8,58,1.8,1461,4.0,0.5,0.2,0.1,Summmer,No Holiday,Yes,930966,155
3936,30/11/2018,23,1.9,43,1.3,1909,-9.3,0.0,0.0,0.0,Autmn,No Holiday,Yes,3543527,599
3937,7/8/2018,5,27.1,69,0.9,2000,20.9,0.0,0.0,0.0,Summr,No Holiday,Yes,1646964,238
3938,14/11/2018,7,5.2,78,0.3,1182,1.6,0.0,0.0,0.0,Autum,No Holiday,Yes,5454942,1016
3939,2/4/2018,10,17.5,66,1.3,1059,11.0,0.55,0.0,0.0,Spring,No Holiday,Yes,3423058,578
3940,24/01/2018,13,,25,6.0,1887,-28.0,1.27,0.0,0.9,Wonter,No Holiday,Yes,1350015,153
3941,15/06/2018,20,22.6,51,1.3,2000,11.9,,0.0,0.0,Sumer,No Holiday,Yes,12704146,2504
3942,29/04/2018,-6,13.2,58,1.8,1417,3.3,0.55,0.2,0.1,Summr,Holiday,Yes,801059,0
3943,7/1/2018,7,-5.6,58,0.9,1368,-12.5,0.0,0.0,0.0,Wonter,No Holiday,Yes,1132341,54
3944,23/12/2017,13,7.7,68,1.0,249,2.1,0.58,0.0,0.0,Wintr,No Holiday,Yes,2175436,375
3945,12/2/2018,5,-9.2,37,1.1,2000,-21.2,0.0,0.0,0.0,Winteer,No Holiday,Yes,834791,32
3946,15/05/2018,20,26.3,53,1.0,908,15.9,0.0,0.0,0.0,Spring,No Holiday,Yes,10335777,1977
3947,24/12/2017,13,3.7,90,0.7,744,2.2,0.15,0.0,0.0,Wonter,Holiday,Yes,971825,4
3948,8/10/2018,22,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,8955295,1699
3949,15/11/2018,2,7.1,68,0.6,1082,1.5,0.0,0.0,0.0,Autmn,No Holiday,Yes,2453156,319
3950,21/03/2018,3,1.3,40,2.1,2000,-10.8,0.0,0.0,0.0,Sproing,No Holiday,Yes,792711,91
3951,20/03/2018,12,9.0,33,3.1,1985,-6.4,2.59,0.0,0.0,Spriing,No Holiday,Yes,3170772,555
3952,10/10/2018,19,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,8661952,1643
3953,3/6/2018,18,29.3,25,2.4,1973,7.2,1.23,,0.0,Summr,No Holiday,Yes,12729548,2372
3954,25/07/2018,2,28.8,68,1.8,2000,22.2,0.0,0.0,0.0,Sumer,No Holiday,Yes,2747626,502
3955,9/11/2018,3,10.8,82,2.8,1712,7.8,0.0,0.5,0.0,Autum,No Holiday,No,775323,0
3956,6/1/2018,-8,13.0,56,1.8,1439,4.0,,0.1,0.0,Sumer,Holiday,Yes,5010137,821
3957,25/12/2017,4,-3.0,51,3.2,2000,-11.7,0.0,0.0,0.0,Wonter,Holiday,Yes,597542,63
3958,25/05/2018,23,17.6,55,0.5,1362,8.4,0.0,0.0,0.0,Sproing,No Holiday,Yes,6809776,1164
3959,14/02/2018,1,1.3,67,1.2,1738,-4.1,0.0,0.0,0.0,Wintr,No Holiday,Yes,1501180,189
3960,26/10/2018,12,12.4,90,,297,10.7,0.19,1.0,0.0,Autmn,No Holiday,Yes,663919,25
3961,22/06/2018,2,19.8,80,1.5,370,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,3025709,583
3962,18/03/2018,22,8.1,76,0.8,492,4.1,0.0,0.0,0.0,Sprng,No Holiday,Yes,1249129,62
3963,21/03/2018,14,1.9,89,1.5,102,0.2,0.41,0.0,0.0,Spring,No Holiday,Yes,1121703,118
3964,16/08/2018,8,28.2,68,1.3,2000,21.7,0.41,0.0,0.0,Sumer,No Holiday,Yes,9106729,1634
3965,13/09/2018,16,28.2,48,1.4,1995,16.1,1.7,0.0,0.0,Autum,No Holiday,Yes,7762285,1493
3966,26/04/2018,16,21.7,23,2.5,1404,-0.3,1.97,0.0,0.0,Spring,No Holiday,Yes,7705391,1422
3967,14/10/2018,21,13.8,66,2.4,1897,7.5,0.0,0.0,0.0,Auttumn,No Holiday,Yes,6413793,1228
3968,22/07/2018,21,32.3,50,1.7,1784,20.5,0.0,0.0,0.0,Summr,No Holiday,Yes,8638696,1652
3969,25/05/2018,14,26.0,23,2.3,1923,3.2,2.92,0.0,0.0,Spring,No Holiday,Yes,5929232,1052
3970,23/08/2018,11,29.9,57,,1992,20.4,0.88,0.1,0.0,Summer,No Holiday,Yes,4151253,732
3971,13/05/2018,16,19.5,65,2.9,857,12.7,1.97,0.0,0.0,Sprng,No Holiday,Yes,12577511,2401
3972,10/5/2018,5,11.5,80,0.9,974,8.1,0.0,,0.0,Sprng,No Holiday,No,764396,0
3973,30/07/2018,-10,12.8,58,1.7,1424,3.8,0.54,0.0,0.1,Summer,No Holiday,Yes,578244,81
3974,19/08/2018,19,29.7,55,2.5,2000,19.6,,0.0,0.0,Summer,No Holiday,Yes,11710808,2242
3975,2/9/2018,1,22.8,59,1.5,2000,14.3,0.0,0.0,0.0,Auttumn,No Holiday,Yes,5491512,972
3976,5/11/2018,17,15.7,49,2.0,1252,5.0,0.26,0.0,0.0,Auttumn,No Holiday,Yes,8592638,1606
3977,4/11/2018,5,6.6,73,0.3,1219,2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,879568,115
3978,3/4/2018,12,19.6,63,2.9,1034,12.3,0.68,0.0,0.0,Spring,No Holiday,Yes,5788681,965
3979,28/01/2018,9,-7.8,41,1.8,1923,-18.7,,0.0,0.0,Wonter,No Holiday,Yes,1426991,88
3980,10/6/2018,16,24.8,51,1.6,2000,13.9,1.17,0.0,0.0,Summmer,No Holiday,Yes,11947336,2327
3981,14/08/2018,8,29.3,63,0.9,1810,21.5,0.76,0.0,0.0,Summr,No Holiday,Yes,9217989,1752
3982,21/07/2018,15,36.5,35,3.0,1355,18.5,2.71,0.0,0.0,Summmer,No Holiday,Yes,4650295,771
3983,18/03/2018,17,11.1,42,2.2,765,-1.3,0.34,0.0,0.0,Spring,No Holiday,Yes,3985136,603
3984,23/02/2018,3,0.9,97,1.2,243,0.4,0.0,3.7,4.1,Wonter,No Holiday,Yes,326741,37
3985,28/12/2017,19,-0.4,62,0.9,1103,-6.8,0.0,0.0,0.0,Wonter,No Holiday,Yes,2554043,400
3986,9/8/2018,5,27.8,82,1.0,1599,24.4,0.0,0.0,0.0,Sumer,No Holiday,Yes,2273324,282
3987,20/09/2018,0,20.1,58,0.3,2000,11.5,0.0,,0.0,Autum,No Holiday,Yes,4996677,812
3988,29/11/2018,11,5.2,26,0.5,1471,-12.7,0.64,0.0,0.0,Autmn,No Holiday,Yes,3351394,620
3989,24/06/2018,3,20.6,91,0.8,194,19.0,0.0,0.0,0.0,Summr,No Holiday,Yes,3870510,689
3990,20/07/2018,20,30.9,51,2.2,2000,19.5,0.07,0.0,0.0,Sumer,No Holiday,Yes,11115617,2035
3991,30/10/2018,22,7.6,50,1.8,2000,-2.1,0.0,0.0,0.0,Auttumn,No Holiday,Yes,5418860,941
3992,21/12/2017,13,,42,1.8,1349,-8.5,1.08,0.0,1.8,Winteer,No Holiday,Yes,2072239,314
3993,21/04/2018,2,14.7,63,1.8,611,7.7,0.0,0.0,0.0,Sproing,No Holiday,Yes,3240579,459
3994,1/12/2017,6,-6.6,35,1.3,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1903604,181
3995,24/11/2018,5,3.2,27,1.6,2000,-14.0,,0.0,0.0,Autmn,No Holiday,Yes,708162,107
3996,2/12/2017,6,-4.3,82,2.1,1178,-6.9,0.0,0.0,0.0,Wonter,No Holiday,Yes,845422,73
3997,27/08/2018,3,20.3,97,0.4,200,19.8,0.0,1.5,0.0,Sumer,No Holiday,Yes,418626,15
3998,12/2/2018,23,-4.4,58,2.4,2000,-11.4,0.0,0.0,0.0,Winteer,No Holiday,Yes,828593,139
3999,3/12/2017,19,5.7,85,1.7,309,3.3,0.0,0.0,0.0,Winteer,No Holiday,Yes,2464115,414
4000,7/9/2018,9,21.3,63,2.7,1969,13.9,1.15,0.0,0.0,Autumn,No Holiday,Yes,6693780,1243
4001,25/10/2018,13,19.4,32,1.1,1787,2.2,2.31,0.0,0.0,Auttumn,No Holiday,Yes,6627022,1168
4002,10/2/2018,21,-5.6,28,4.1,2000,-21.2,0.0,0.0,0.0,Wonter,No Holiday,Yes,776729,119
4003,9/2/2018,15,5.0,24,1.0,1037,-13.9,1.16,0.0,0.0,Winter,No Holiday,Yes,1791873,325
